Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
9545,OF-2023-163139,46471089,24-05-2025,26-05-2025,Second Class,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.132
9546,OF-2023-145233,73896826,24-05-2025,28-05-2025,Standard Class,DV-13465,TEC-PH-10004977,470.376,3,0.2,52.9173
9547,OF-2023-145233,81248558,24-05-2025,28-05-2025,Standard Class,DV-13465,TEC-PH-10000586,105.584,2,0.2,9.2386
9548,OF-2023-145233,8002409,24-05-2025,28-05-2025,Standard Class,DV-13465,OFF-AP-10000358,31.152,3,0.2,3.5046
9549,OF-2023-145233,99321396,24-05-2025,28-05-2025,Standard Class,DV-13465,OFF-BI-10002764,6.783,7,0.7,-4.7481
9550,OF-2023-145233,16704450,24-05-2025,28-05-2025,Standard Class,DV-13465,TEC-PH-10001254,406.368,4,0.2,30.4776
9551,OF-2023-144862,26455553,24-05-2025,28-05-2025,Standard Class,EH-14005,OFF-EN-10003040,104.68,5,0.2,35.3295
9552,OF-2023-144862,97634197,24-05-2025,28-05-2025,Standard Class,EH-14005,TEC-PH-10000923,62.958,7,0.4,9.4437
9553,OF-2023-113355,15375573,24-05-2025,28-05-2025,Standard Class,SJ-20215,TEC-PH-10004912,219.8,5,0.2,24.7275
9554,OF-2023-113355,69107397,24-05-2025,28-05-2025,Standard Class,SJ-20215,FUR-CH-10002602,317.058,3,0.3,-18.1176
9555,OF-2023-118542,49730141,24-05-2025,28-05-2025,Standard Class,CC-12550,OFF-PA-10004735,45.36,7,0,21.7728
9556,OF-2023-118542,53829864,24-05-2025,28-05-2025,Standard Class,CC-12550,OFF-BI-10003429,10.128,2,0.2,3.6714
9557,OF-2023-127313,66341169,24-05-2025,27-05-2025,First Class,RA-19285,OFF-ST-10001228,37.392,3,0.2,2.337
9558,OF-2023-127313,27688682,24-05-2025,27-05-2025,First Class,RA-19285,FUR-FU-10003798,79.12,5,0.2,13.846
9559,OF-2023-143245,42294770,24-05-2025,29-05-2025,Standard Class,AD-10180,OFF-PA-10001972,19.44,3,0,9.3312
9560,OF-2023-143245,15822093,24-05-2025,29-05-2025,Standard Class,AD-10180,FUR-CH-10000155,897.15,3,0,251.202
9561,OF-2023-145660,49156845,24-05-2025,26-05-2025,First Class,MG-17650,FUR-FU-10002885,7.712,2,0.2,1.7352
9562,OF-2023-138618,64394957,24-05-2025,31-05-2025,Standard Class,MY-17380,OFF-PA-10000520,10.368,2,0.2,3.6288
9563,OF-2023-166926,92843269,24-05-2025,31-05-2025,Standard Class,SO-20335,OFF-PA-10001593,41.86,7,0,18.837
9564,OF-2023-166926,6997837,24-05-2025,31-05-2025,Standard Class,SO-20335,FUR-BO-10002598,141.96,2,0,41.1684
9565,OF-2023-101805,91965531,24-05-2025,29-05-2025,Standard Class,SH-19975,OFF-BI-10002003,15.92,5,0.2,5.373
9566,OF-2023-101805,34316720,24-05-2025,29-05-2025,Standard Class,SH-19975,FUR-FU-10000023,70.68,12,0,31.0992
9567,OF-2023-101805,83054678,24-05-2025,29-05-2025,Standard Class,SH-19975,OFF-ST-10002756,541.24,4,0,5.4124
9568,OF-2023-103968,10201329,24-05-2025,30-05-2025,Standard Class,ML-17755,FUR-FU-10003394,629.64,9,0,107.0388
9569,OF-2023-122539,71689323,24-05-2025,28-05-2025,Standard Class,SC-20305,OFF-LA-10004853,15.936,4,0.2,5.1792
9570,OF-2023-122539,21042491,24-05-2025,28-05-2025,Standard Class,SC-20305,OFF-BI-10001759,8.001,7,0.7,-5.6007
9571,OF-2023-122539,82843507,24-05-2025,28-05-2025,Standard Class,SC-20305,FUR-CH-10003379,398.972,2,0.3,-28.498
9572,OF-2023-116715,73973268,25-05-2025,28-05-2025,First Class,VW-21775,OFF-ST-10004340,559.62,9,0,151.0974
9573,OF-2023-116715,73785240,25-05-2025,28-05-2025,First Class,VW-21775,OFF-PA-10004475,109.92,2,0,53.8608
9574,OF-2023-116715,4307025,25-05-2025,28-05-2025,First Class,VW-21775,OFF-PA-10003893,8.56,2,0,3.852
9575,ON-2023-108063,13297781,25-05-2025,28-05-2025,First Class,AS-10090,OFF-AR-10001446,34.65,3,0,10.395
9576,ON-2023-147221,91587691,25-05-2025,27-05-2025,Second Class,JS-16030,OFF-AP-10002534,294.62,5,0.8,-766.012
9577,ON-2023-147221,8322504,25-05-2025,27-05-2025,Second Class,JS-16030,FUR-FU-10004020,8.752,4,0.6,-3.7196
9578,OF-2023-164917,5377758,25-05-2025,30-05-2025,Standard Class,MK-17905,OFF-AR-10004344,47.96,5,0.2,4.1965
9579,OF-2023-109701,12098088,25-05-2025,26-05-2025,Same Day,AM-10360,OFF-BI-10004187,9.024,6,0.2,3.1584
9580,OF-2023-109701,49501880,25-05-2025,26-05-2025,Same Day,AM-10360,OFF-BI-10000632,69.456,2,0.2,22.5732
9581,OF-2023-109701,44806013,25-05-2025,26-05-2025,Same Day,AM-10360,OFF-PA-10003724,10.86,2,0,5.3214
9582,OF-2023-109701,72105669,25-05-2025,26-05-2025,Same Day,AM-10360,OFF-AP-10002765,79.47,3,0,22.2516
9583,OF-2023-109701,39462210,25-05-2025,26-05-2025,Same Day,AM-10360,OFF-AR-10001868,10.08,6,0,5.04
9584,OF-2023-155089,73238064,25-05-2025,29-05-2025,Standard Class,DB-12910,OFF-BI-10002429,45.66,5,0.7,-33.484
9585,OF-2023-155075,37454122,25-05-2025,01-06-2025,Standard Class,GW-14605,OFF-BI-10003650,631.176,4,0.7,-462.8624
9586,OF-2023-160885,28959774,25-05-2025,29-05-2025,Standard Class,JK-16090,TEC-PH-10001795,2479.96,4,0,743.988
9587,OF-2023-102379,78012471,25-05-2025,29-05-2025,Standard Class,BB-11545,TEC-PH-10001448,39.992,1,0.2,-7.9984
9588,OF-2023-102379,59552781,25-05-2025,29-05-2025,Standard Class,BB-11545,FUR-CH-10004983,1159.056,9,0.2,43.4646
9589,OF-2023-102379,84496555,25-05-2025,29-05-2025,Standard Class,BB-11545,OFF-AR-10004022,179.9,5,0,44.975
9590,OF-2023-143756,68326361,25-05-2025,28-05-2025,First Class,ME-17725,FUR-CH-10001854,701.96,2,0,168.4704
9591,OF-2023-104108,5774430,25-05-2025,01-06-2025,Standard Class,RP-19855,OFF-AR-10000817,12.16,5,0.2,2.128
9592,OF-2023-165715,48506660,25-05-2025,31-05-2025,Standard Class,BG-11035,OFF-AR-10003903,32.776,1,0.2,2.4582
9593,ON-2023-112347,42773820,25-05-2025,29-05-2025,Standard Class,BS-11380,OFF-ST-10003306,114.288,1,0.2,12.8574
9594,ON-2023-112347,67386962,25-05-2025,29-05-2025,Standard Class,BS-11380,OFF-BI-10003707,36.624,8,0.7,-24.416
9595,ON-2023-112347,96743981,25-05-2025,29-05-2025,Standard Class,BS-11380,FUR-BO-10003546,242.352,8,0.7,-363.528
9596,ON-2023-112347,53498431,25-05-2025,29-05-2025,Standard Class,BS-11380,TEC-PH-10000213,49.616,2,0.2,4.9616
9597,ON-2023-112347,35738056,25-05-2025,29-05-2025,Standard Class,BS-11380,FUR-FU-10001488,508.704,6,0.2,0
9598,ON-2023-112347,80356162,25-05-2025,29-05-2025,Standard Class,BS-11380,TEC-PH-10004833,57.36,6,0.2,-14.34
9599,ON-2023-112347,36050432,25-05-2025,29-05-2025,Standard Class,BS-11380,FUR-CH-10002335,906.68,5,0.2,68.001
9600,OF-2023-147767,64511372,25-05-2025,25-05-2025,Same Day,SV-20935,OFF-BI-10001670,67.86,6,0.7,-45.24
9601,OF-2023-157469,33171248,25-05-2025,30-05-2025,Standard Class,ES-14080,OFF-AR-10001662,19.728,9,0.2,1.7262
9602,OF-2023-157469,49174697,25-05-2025,30-05-2025,Standard Class,ES-14080,TEC-PH-10004531,151.188,2,0.4,-25.198
9603,OF-2023-167395,87632039,25-05-2025,27-05-2025,First Class,KM-16720,OFF-AP-10001293,286.86,7,0,80.3208
9604,OF-2023-167395,36945272,25-05-2025,27-05-2025,First Class,KM-16720,TEC-PH-10004977,979.95,5,0,284.1855
9605,OF-2023-167395,82690142,25-05-2025,27-05-2025,First Class,KM-16720,OFF-SU-10001935,4.36,2,0,0.1744
9606,OF-2023-148691,29582841,26-05-2025,01-06-2025,Standard Class,CS-12460,OFF-BI-10001524,83.92,5,0.2,29.372
9607,OF-2023-148691,34833689,26-05-2025,01-06-2025,Standard Class,CS-12460,OFF-BI-10001553,14.624,2,0.2,5.1184
9608,OF-2023-148691,32661064,26-05-2025,01-06-2025,Standard Class,CS-12460,TEC-PH-10000576,136.99,1,0,36.9873
9609,OF-2023-148691,37055668,26-05-2025,01-06-2025,Standard Class,CS-12460,OFF-LA-10001317,3.15,1,0,1.512
9610,OF-2023-136875,6687270,26-05-2025,26-05-2025,Same Day,TC-21295,OFF-PA-10000357,166.44,3,0,79.8912
9611,OF-2023-128699,19131997,26-05-2025,28-05-2025,Second Class,ND-18370,TEC-AC-10001990,47.992,1,0.2,7.1988
9612,ON-2023-149510,78157543,26-05-2025,02-06-2025,Standard Class,MC-17575,OFF-AP-10002350,45.216,3,0.2,4.5216
9613,ON-2023-149510,73942439,26-05-2025,02-06-2025,Standard Class,MC-17575,OFF-BI-10004233,28.782,6,0.7,-21.1068
9614,ON-2023-149510,31406355,26-05-2025,02-06-2025,Standard Class,MC-17575,OFF-PA-10001892,24.448,4,0.2,8.8624
9615,OF-2023-143126,28130719,26-05-2025,30-05-2025,Second Class,CM-12655,FUR-TA-10002958,521.96,2,0,88.7332
9616,OF-2023-103415,703292,26-05-2025,31-05-2025,Standard Class,MV-17485,FUR-FU-10000820,13.592,2,0.6,-14.2716
9617,OF-2023-123071,10285744,26-05-2025,29-05-2025,First Class,CC-12550,OFF-PA-10003729,10.368,2,0.2,3.6288
9618,OF-2023-118017,46694293,26-05-2025,29-05-2025,Second Class,LC-16870,OFF-AR-10003856,13.344,6,0.2,1.0008
9619,OF-2023-118017,40337809,26-05-2025,29-05-2025,Second Class,LC-16870,TEC-AC-10002006,76.752,6,0.2,10.5534
9620,OF-2023-118017,27627520,26-05-2025,29-05-2025,Second Class,LC-16870,TEC-AC-10002006,102.336,8,0.2,14.0712
9621,OF-2023-118017,12272420,26-05-2025,29-05-2025,Second Class,LC-16870,OFF-PA-10002246,10.32,2,0.2,3.741
9622,OF-2023-118017,49600414,26-05-2025,29-05-2025,Second Class,LC-16870,OFF-SU-10004782,47.32,7,0.2,5.915
9623,OF-2023-118017,55488375,26-05-2025,29-05-2025,Second Class,LC-16870,FUR-FU-10004351,23.376,3,0.2,7.0128
9624,OF-2023-118017,98016153,26-05-2025,29-05-2025,Second Class,LC-16870,FUR-FU-10004270,16.72,5,0.2,3.344
9625,OF-2023-118017,45076072,26-05-2025,29-05-2025,Second Class,LC-16870,FUR-FU-10004053,16.192,1,0.2,4.6552
9626,OF-2023-156412,66649416,27-05-2025,31-05-2025,Standard Class,CM-12160,OFF-BI-10004364,5.346,3,0.7,-4.455
9627,OF-2023-139773,79262821,27-05-2025,27-05-2025,Same Day,DV-13045,FUR-CH-10001797,188.552,7,0.3,-2.6936
9628,OF-2023-117667,7841912,27-05-2025,01-06-2025,Standard Class,MS-17980,FUR-CH-10004540,239.96,10,0.3,-10.284
9629,OF-2023-117667,61448845,27-05-2025,01-06-2025,Standard Class,MS-17980,FUR-FU-10004093,54.768,2,0.2,6.846
9630,OF-2023-117667,66426899,27-05-2025,01-06-2025,Standard Class,MS-17980,OFF-AR-10000716,13.392,3,0.2,3.1806
9631,OF-2023-117667,34936301,27-05-2025,01-06-2025,Standard Class,MS-17980,OFF-PA-10002709,23.92,5,0.2,8.671
9632,OF-2023-117667,42568809,27-05-2025,01-06-2025,Standard Class,MS-17980,TEC-AC-10000580,255.968,4,0.2,-28.7964
9633,OF-2023-152660,3013391,27-05-2025,01-06-2025,Standard Class,CB-12415,OFF-ST-10000532,61.568,2,0.2,4.6176
9634,ON-2023-107384,64718064,27-05-2025,31-05-2025,Standard Class,TP-21130,OFF-AR-10001315,8.8,5,0,2.552
9635,ON-2023-107384,70750859,27-05-2025,31-05-2025,Standard Class,TP-21130,TEC-AC-10004595,142.8,1,0,29.988
9636,ON-2023-107384,51167516,27-05-2025,31-05-2025,Standard Class,TP-21130,TEC-AC-10001539,399.95,5,0,143.982
9637,OF-2023-109183,72223832,27-05-2025,01-06-2025,Standard Class,LR-16915,TEC-MA-10001856,649,2,0.5,-272.58
9638,OF-2023-160031,64538452,27-05-2025,30-05-2025,Second Class,LT-16765,OFF-PA-10000241,74.352,3,0.2,23.235
9639,OF-2023-153227,23302918,27-05-2025,29-05-2025,First Class,CS-12250,OFF-PA-10001838,11.76,2,0,5.7624
9640,OF-2023-118003,29899432,27-05-2025,02-06-2025,Standard Class,DO-13645,FUR-FU-10002506,12.99,1,0,1.5588
9641,OF-2023-118003,22478734,27-05-2025,02-06-2025,Standard Class,DO-13645,FUR-CH-10003817,182.22,3,0,45.555
9642,OF-2023-118003,93263188,27-05-2025,02-06-2025,Standard Class,DO-13645,FUR-CH-10004860,302.94,3,0,18.1764
9643,OF-2023-147550,58257506,27-05-2025,28-05-2025,First Class,KE-16420,FUR-FU-10001918,11.352,3,0.2,2.6961
9644,OF-2023-130351,80093452,28-05-2025,31-05-2025,First Class,RB-19570,OFF-AP-10004532,61.44,3,0,16.5888
9645,OF-2023-130351,87249538,28-05-2025,31-05-2025,First Class,RB-19570,OFF-PA-10002137,38.9,5,0,17.505
9646,OF-2023-130351,71976472,28-05-2025,31-05-2025,First Class,RB-19570,TEC-AC-10003832,99.39,3,0,40.7499
9647,OF-2023-126865,9502552,28-05-2025,30-05-2025,Second Class,NP-18325,OFF-PA-10003039,92.94,3,0,41.823
9648,OF-2023-104066,30355113,28-05-2025,02-06-2025,Standard Class,QJ-19255,TEC-AC-10001013,205.03,7,0,67.6599
9649,OF-2023-105235,75196348,28-05-2025,03-06-2025,Standard Class,SM-20950,FUR-FU-10001487,20.94,3,0,6.0726
9650,OF-2023-105235,37590217,28-05-2025,03-06-2025,Standard Class,SM-20950,FUR-FU-10000521,58.68,2,0,18.1908
9651,OF-2023-105235,20881370,28-05-2025,03-06-2025,Standard Class,SM-20950,OFF-AP-10001271,254.9,5,0,68.823
9652,OF-2023-131212,35566615,28-05-2025,01-06-2025,Standard Class,AB-10165,OFF-BI-10001617,24.816,3,0.2,8.3754
9653,OF-2023-131212,68411130,28-05-2025,01-06-2025,Standard Class,AB-10165,OFF-BI-10000145,14.976,6,0.2,5.4288
9654,ON-2023-126053,63589802,28-05-2025,31-05-2025,First Class,CS-11950,FUR-FU-10001934,41.96,2,0,10.9096
9655,ON-2023-126053,24719643,28-05-2025,31-05-2025,First Class,CS-11950,OFF-LA-10003766,9.45,3,0,4.536
9656,OF-2023-156958,11972454,28-05-2025,29-05-2025,First Class,PB-18805,OFF-BI-10001524,83.92,5,0.2,29.372
9657,OF-2023-156958,60874164,28-05-2025,29-05-2025,First Class,PB-18805,FUR-FU-10003268,199.9,5,0,39.98
9658,OF-2023-156958,14310821,28-05-2025,29-05-2025,First Class,PB-18805,TEC-PH-10000148,31.176,3,0.2,-7.0146
9659,OF-2023-156958,35502878,28-05-2025,29-05-2025,First Class,PB-18805,OFF-BI-10001543,172.752,6,0.2,60.4632
9660,OF-2023-156958,25216194,28-05-2025,29-05-2025,First Class,PB-18805,OFF-BI-10002071,9.296,2,0.2,3.0212
9661,OF-2023-117128,3217035,28-05-2025,31-05-2025,Second Class,BF-11080,OFF-PA-10000007,21.6,6,0,9.936
9662,OF-2023-117128,26286351,28-05-2025,31-05-2025,Second Class,BF-11080,OFF-LA-10000248,11.07,3,0,5.2029
9663,ON-2023-149006,1318706,29-05-2025,31-05-2025,Second Class,BN-11470,OFF-ST-10003221,10.68,1,0,2.8836
9664,OF-2023-137099,97717003,30-05-2025,02-06-2025,First Class,FP-14320,TEC-PH-10002496,374.376,3,0.2,46.797
9665,OF-2023-134285,25722524,30-05-2025,04-06-2025,Standard Class,DS-13180,OFF-FA-10000611,3.552,3,0.2,1.2432
9666,OF-2023-134285,82792995,30-05-2025,04-06-2025,Standard Class,DS-13180,OFF-PA-10000304,15.552,3,0.2,5.4432
9667,OF-2023-157980,16741814,30-05-2025,01-06-2025,First Class,SH-20395,TEC-AC-10002567,127.984,2,0.2,25.5968
9668,ON-2023-136189,75394233,30-05-2025,03-06-2025,Standard Class,DC-13285,FUR-FU-10000175,82.38,6,0,25.5378
9669,ON-2023-122714,65152836,30-05-2025,05-06-2025,Standard Class,HG-14965,OFF-BI-10001120,1889.99,5,0.8,-2929.4845
9670,OF-2023-135587,90179629,30-05-2025,04-06-2025,Standard Class,BH-11710,OFF-AP-10004540,320.64,4,0,89.7792
9671,OF-2023-135587,30763177,30-05-2025,04-06-2025,Standard Class,BH-11710,TEC-AC-10001266,52,4,0,23.4
9672,OF-2023-142328,47694218,30-05-2025,06-06-2025,Standard Class,TC-21535,OFF-PA-10000380,50.04,6,0,25.02
9673,OF-2023-117457,94385956,31-05-2025,04-06-2025,Standard Class,KH-16510,TEC-AC-10000158,179.95,5,0,37.7895
9674,OF-2023-117457,11969729,31-05-2025,04-06-2025,Standard Class,KH-16510,TEC-CO-10004115,1199.976,3,0.2,434.9913
9675,OF-2023-117457,97837431,31-05-2025,04-06-2025,Standard Class,KH-16510,OFF-PA-10003724,27.15,5,0,13.3035
9676,OF-2023-117457,87229609,31-05-2025,04-06-2025,Standard Class,KH-16510,FUR-TA-10002041,1004.024,7,0.2,-112.9527
9677,OF-2023-117457,60363445,31-05-2025,04-06-2025,Standard Class,KH-16510,OFF-PA-10002893,9.68,1,0,4.6464
9678,OF-2023-117457,28766159,31-05-2025,04-06-2025,Standard Class,KH-16510,OFF-LA-10003766,28.35,9,0,13.608
9679,OF-2023-117457,27215243,31-05-2025,04-06-2025,Standard Class,KH-16510,OFF-PA-10001970,55.98,1,0,27.4302
9680,OF-2023-117457,49113013,31-05-2025,04-06-2025,Standard Class,KH-16510,FUR-BO-10001972,1336.829,13,0.15,31.4548
9681,OF-2023-117457,16631135,31-05-2025,04-06-2025,Standard Class,KH-16510,FUR-CH-10003956,113.568,2,0.2,-18.4548
9682,OF-2023-145226,10173663,31-05-2025,02-06-2025,Second Class,DL-13315,FUR-FU-10004952,109.48,2,0,33.9388
9683,OF-2023-145226,27062144,31-05-2025,02-06-2025,Second Class,DL-13315,OFF-ST-10004123,272.94,3,0,0
9684,OF-2023-145226,85984623,31-05-2025,02-06-2025,Second Class,DL-13315,OFF-PA-10003172,19.44,3,0,9.3312
9685,OF-2023-145226,26434477,31-05-2025,02-06-2025,Second Class,DL-13315,OFF-ST-10002352,31.92,4,0,8.2992
9686,OF-2023-148264,91057051,31-05-2025,01-06-2025,First Class,LF-17185,OFF-ST-10003327,29.79,3,0,8.6391
9687,OF-2023-148264,68657209,31-05-2025,01-06-2025,First Class,LF-17185,FUR-FU-10002703,128.9,2,0,15.468
9688,OF-2023-148264,71213758,31-05-2025,01-06-2025,First Class,LF-17185,OFF-PA-10003651,60.12,9,0,28.8576
9689,OF-2023-117926,51462690,31-05-2025,04-06-2025,Second Class,AS-10225,OFF-AP-10002670,69.48,1,0,20.844
9690,OF-2023-108854,89773202,31-05-2025,06-06-2025,Standard Class,DM-13345,OFF-PA-10003022,87.92,4,0,40.4432
9691,OF-2023-108854,46571686,31-05-2025,06-06-2025,Standard Class,DM-13345,OFF-BI-10002854,22.424,1,0.2,8.409
9692,OF-2023-108854,81807313,31-05-2025,06-06-2025,Standard Class,DM-13345,OFF-BI-10001670,90.48,3,0.2,33.93
9693,OF-2023-108854,63928698,31-05-2025,06-06-2025,Standard Class,DM-13345,OFF-ST-10001837,42.76,1,0,11.1176
9694,OF-2023-117324,1858742,31-05-2025,05-06-2025,Standard Class,JP-15520,TEC-AC-10003023,178.11,3,0,32.0598
9695,OF-2023-117324,12922382,31-05-2025,05-06-2025,Standard Class,JP-15520,OFF-AP-10003590,1089.75,3,0,305.13
9696,OF-2023-117324,79316379,31-05-2025,05-06-2025,Standard Class,JP-15520,OFF-LA-10003510,61.06,2,0,28.0876
9697,OF-2023-117324,68567165,31-05-2025,05-06-2025,Standard Class,JP-15520,FUR-BO-10003159,459.92,4,0,41.3928
9698,OF-2023-117324,31884602,31-05-2025,05-06-2025,Standard Class,JP-15520,OFF-PA-10002713,27.52,4,0,12.6592
9699,OF-2023-152436,77457111,31-05-2025,02-06-2025,Second Class,CW-11905,OFF-ST-10000036,592.74,6,0,160.0398
9700,ON-2023-167570,80471119,31-05-2025,07-06-2025,Standard Class,EG-13900,FUR-CH-10003396,215.544,4,0.3,-58.5048
9701,ON-2023-131961,81647113,31-05-2025,03-06-2025,First Class,MJ-17740,OFF-AR-10004441,13.248,4,0.2,3.6432
9702,ON-2023-131961,10317668,31-05-2025,03-06-2025,First Class,MJ-17740,TEC-PH-10001924,83.988,2,0.4,-20.997
9703,ON-2023-118038,5399596,01-06-2025,03-06-2025,First Class,KB-16600,OFF-BI-10004182,1.248,3,0.8,-1.9344
9704,ON-2023-118038,63978750,01-06-2025,03-06-2025,First Class,KB-16600,FUR-FU-10000260,9.708,3,0.6,-5.8248
9705,ON-2023-118038,47634988,01-06-2025,03-06-2025,First Class,KB-16600,OFF-ST-10000615,27.24,3,0.2,2.724
9706,OF-2023-108329,23251700,01-06-2025,06-06-2025,Standard Class,LE-16810,TEC-PH-10001918,444.768,4,0.2,44.4768
9707,ON-2023-145366,1046909,01-06-2025,05-06-2025,Standard Class,CA-12310,OFF-ST-10004180,37.208,1,0.2,-7.4416
9708,ON-2023-145366,34552254,01-06-2025,05-06-2025,Standard Class,CA-12310,OFF-EN-10004386,57.576,3,0.2,21.591
9709,OF-2023-139199,80809853,01-06-2025,05-06-2025,Standard Class,DK-12835,FUR-CH-10000847,872.94,3,0,226.9644
9710,OF-2023-139199,99093387,01-06-2025,05-06-2025,Standard Class,DK-12835,OFF-BI-10003982,41.54,2,0,19.5238
9711,OF-2023-139199,63067424,01-06-2025,05-06-2025,Standard Class,DK-12835,OFF-PA-10001293,12.96,2,0,6.2208
9712,OF-2023-129833,47620122,01-06-2025,07-06-2025,Standard Class,HF-14995,OFF-PA-10000575,33.45,5,0,15.387
9713,OF-2023-129833,44327795,01-06-2025,07-06-2025,Standard Class,HF-14995,OFF-BI-10004182,10.4,5,0,5.096
9714,OF-2023-148012,63352081,01-06-2025,07-06-2025,Standard Class,KM-16225,OFF-AR-10004757,2.624,1,0.2,0.4264
9715,OF-2023-109960,88334820,01-06-2025,03-06-2025,Second Class,DB-13210,TEC-AC-10004859,104.88,6,0,41.952
9716,OF-2023-109960,97237265,01-06-2025,03-06-2025,Second Class,DB-13210,OFF-AR-10001860,34.7,5,0,12.492
9717,OF-2023-109960,31698812,01-06-2025,03-06-2025,Second Class,DB-13210,OFF-BI-10001636,33.72,4,0,15.5112
9718,OF-2023-109960,14208537,01-06-2025,03-06-2025,Second Class,DB-13210,OFF-PA-10000349,14.94,3,0,7.0218
9719,OF-2023-109715,83776976,01-06-2025,06-06-2025,Standard Class,AH-10585,OFF-PA-10004965,15.984,2,0.2,4.995
9720,OF-2023-102407,41546507,01-06-2025,05-06-2025,Second Class,AT-10435,OFF-AR-10000122,11.16,2,0,2.79
9721,OF-2023-102407,50212332,01-06-2025,05-06-2025,Second Class,AT-10435,FUR-TA-10003748,896.328,9,0.2,22.4082
9722,OF-2023-102407,99234275,01-06-2025,05-06-2025,Second Class,AT-10435,OFF-AP-10001394,189,1,0,68.04
9723,ON-2023-103814,4511213,01-06-2025,08-06-2025,Standard Class,LH-16900,OFF-PA-10001019,143.856,9,0.2,48.5514
9724,OF-2023-139402,35407565,01-06-2025,05-06-2025,Standard Class,NC-18535,OFF-PA-10004359,419.4,5,0.2,146.79
9725,OF-2023-139402,36104592,01-06-2025,05-06-2025,Standard Class,NC-18535,OFF-BI-10000279,13.005,3,0.7,-9.9705
9726,OF-2023-141201,50485886,01-06-2025,03-06-2025,Second Class,DB-12910,FUR-BO-10001519,148.257,3,0.15,15.6978
9727,ON-2023-167920,79363381,01-06-2025,04-06-2025,Second Class,JL-15835,OFF-BI-10004236,29.36,2,0,13.5056
9728,ON-2023-167920,70015742,01-06-2025,04-06-2025,Second Class,JL-15835,OFF-AP-10000159,214.9,5,0,62.321
9729,ON-2023-167920,39735619,01-06-2025,04-06-2025,Second Class,JL-15835,OFF-BI-10003274,15.92,4,0,7.4824
9730,ON-2023-167920,89839771,01-06-2025,04-06-2025,Second Class,JL-15835,TEC-AC-10001013,146.45,5,0,48.3285
9731,ON-2023-167920,19430157,01-06-2025,04-06-2025,Second Class,JL-15835,OFF-ST-10004963,15.14,1,0,0.6056
9732,ON-2023-167920,34369467,01-06-2025,04-06-2025,Second Class,JL-15835,OFF-LA-10004409,5.76,2,0,2.6496
9733,ON-2023-167920,22051671,01-06-2025,04-06-2025,Second Class,JL-15835,TEC-CO-10001046,1399.98,2,0,629.991
9734,ON-2023-132927,45982950,01-06-2025,07-06-2025,Standard Class,RD-19720,OFF-BI-10001116,11.088,7,0.7,-8.1312
9735,OF-2023-102659,11353470,01-06-2025,07-06-2025,Standard Class,LW-17215,OFF-BI-10000088,54.9,5,0,26.901
9736,OF-2023-167150,3877514,02-06-2025,09-06-2025,Standard Class,BP-11185,OFF-BI-10001097,19.936,4,0.2,7.2268
9737,OF-2023-167150,62882073,02-06-2025,09-06-2025,Standard Class,BP-11185,OFF-BI-10001597,65.568,2,0.2,22.9488
9738,OF-2023-157651,36158068,02-06-2025,06-06-2025,Standard Class,HA-14920,TEC-AC-10003116,14.2,1,0.2,3.3725
9739,OF-2023-108294,38201592,02-06-2025,02-06-2025,Same Day,LS-16975,OFF-BI-10004965,34.5,3,0,15.525
9740,OF-2023-148446,63349877,02-06-2025,06-06-2025,Second Class,MC-17845,FUR-TA-10004256,1669.6,4,0,116.872
9741,OF-2023-143798,968540,02-06-2025,04-06-2025,First Class,AW-10840,OFF-PA-10000788,10.368,2,0.2,3.6288
9742,OF-2023-143798,26642338,02-06-2025,04-06-2025,First Class,AW-10840,FUR-FU-10004306,310.88,2,0.2,23.316
9743,OF-2023-152695,37653857,02-06-2025,02-06-2025,Same Day,CC-12220,OFF-EN-10004030,10.86,3,0,5.1042
9744,OF-2023-152695,89942097,02-06-2025,02-06-2025,Same Day,CC-12220,OFF-AP-10000026,426.79,7,0,123.7691
9745,OF-2023-158967,7921447,02-06-2025,04-06-2025,First Class,BT-11680,FUR-FU-10001940,19.104,3,0.2,5.7312
9746,ON-2023-140907,1835809,02-06-2025,04-06-2025,Second Class,BP-11185,TEC-AC-10004510,49.08,3,0,4.908
9747,ON-2023-140907,7711732,02-06-2025,04-06-2025,Second Class,BP-11185,OFF-ST-10000060,324.9,5,0,38.988
9748,ON-2023-140907,17930228,02-06-2025,04-06-2025,Second Class,BP-11185,OFF-AR-10000799,18.24,3,0,5.2896
9749,OF-2023-148922,4794337,02-06-2025,07-06-2025,Second Class,SU-20665,TEC-AC-10001838,599.97,3,0,257.9871
9750,OF-2023-148922,29381071,02-06-2025,07-06-2025,Second Class,SU-20665,TEC-PH-10000148,38.97,3,0,0.7794
9751,OF-2023-148922,17557316,02-06-2025,07-06-2025,Second Class,SU-20665,OFF-BI-10003476,45.84,8,0,22.0032
9752,OF-2023-107748,47562205,02-06-2025,04-06-2025,Second Class,AG-10330,TEC-PH-10003215,95.84,4,0.2,34.742
9753,OF-2023-107748,35681465,02-06-2025,04-06-2025,Second Class,AG-10330,OFF-PA-10002005,12.96,2,0,6.2208
9754,ON-2023-135503,26795398,02-06-2025,07-06-2025,Standard Class,JE-16165,FUR-FU-10002364,14.76,2,0,4.2804
